A11,A12,A13,Q1,A14,Q2,Q02,A30,A31,A32,A33,A34,Q3,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,Q5,Q05,QQ5,A61,A62,A63,A64,A65,Q06,A71,A72,A73,A74,A75,Q8,A91,A92,A93,A94,A95,A101,A102,A103,Q11,A121,A122,A123,A124,Q13,A141,A142,A143,A151,A152,A153,Q16,A171,A172,A173,A174,Q18,A191,A192,A202,Type1,Type2
1,0,0,1,0,15,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,975,1,0.04875,1,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,15,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2631,3,0.13155,0,1,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2896,3,0.1448,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,4716,4,0.2358,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2284,3,0.1142,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,6,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1236,2,0.0618,0,0,1,0,0,3,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1103,2,0.05515,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,1,3,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,926,1,0.0463,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
0,0,0,0,1,18,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1800,2,0.09,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,15,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1905,2,0.09525,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
0,0,1,3,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1377,2,0.06885,0,1,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,30,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2503,3,0.12515,0,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,27,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2528,3,0.1264,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,5324,5,0.2662,0,0,1,0,0,3,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1206,2,0.0603,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2118,3,0.1059,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1
0,0,0,0,1,18,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,629,1,0.03145,0,0,1,0,0,3,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,21,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2476,3,0.1238,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,9,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1138,2,0.0569,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,7596,5,0.3798,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3077,4,0.15385,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1505,2,0.07525,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
0,0,1,3,0,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3148,4,0.1574,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,20,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6148,5,0.3074,0,1,0,0,0,2,0,0,0,0,1,4,0,0,0,1,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,790,1,0.0395,0,0,1,0,0,3,0,0,1,0,0,3,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,250,1,0.0125,0,0,0,1,0,4,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1316,2,0.0658,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,1,3,0,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1275,2,0.06375,0,0,0,1,0,4,0,0,1,0,0,4,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,24,3,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,6403,5,0.32015,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,8,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,760,1,0.038,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2603,3,0.13015,0,0,0,1,0,4,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,4,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3380,4,0.169,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,1
0,1,0,2,0,36,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3990,4,0.1995,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
1,0,0,1,0,18,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,4380,4,0.219,0,1,0,0,0,2,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1
0,0,0,0,1,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,6761,5,0.33805,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,2,0,1,0,0,1
1,0,0,1,0,24,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2325,3,0.11625,0,1,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1048,2,0.0524,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,21,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3160,4,0.158,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,24,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2483,3,0.12415,0,0,1,0,0,3,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,39,4,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,14179,5,0.70895,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,13,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1797,2,0.08985,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,1
1,0,0,1,0,15,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2511,3,0.12555,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,21,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,5248,5,0.2624,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3029,4,0.15145,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,6,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,428,1,0.0214,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,841,1,0.04205,0,1,0,0,0,2,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,5771,5,0.28855,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1299,2,0.06495,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,2,1,0,1,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1393,2,0.06965,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,15,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,5045,5,0.25225,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2214,3,0.1107,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2463,3,0.12315,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1155,2,0.05775,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,10,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2901,3,0.14505,0,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,12,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3617,4,0.18085,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,3,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1655,2,0.08275,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,1,0,0,1
1,0,0,1,0,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2812,3,0.1406,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,21,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,3275,4,0.16375,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2223,3,0.11115,0,1,0,0,0,2,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1480,2,0.074,0,0,1,0,0,3,1,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,1,1,0,0,0,1
0,0,0,0,1,36,4,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3535,4,0.17675,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3509,4,0.17545,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,36,4,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,5711,5,0.28555,0,0,0,1,0,4,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,18,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,3872,4,0.1936,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1940,2,0.097,0,0,0,1,0,4,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1410,2,0.0705,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
0,1,0,2,0,20,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,6468,5,0.3234,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,18,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1941,2,0.09705,0,0,0,1,0,4,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
0,0,0,0,1,22,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2675,3,0.13375,0,0,1,0,0,3,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,48,5,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,2751,3,0.13755,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,6313,5,0.31565,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,1,0,0,1
0,0,0,0,1,6,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1221,2,0.06105,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,24,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2892,3,0.1446,1,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3062,4,0.1531,0,0,1,0,0,3,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,9,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2301,3,0.11505,0,1,0,0,0,2,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1258,2,0.0629,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,717,1,0.03585,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1549,2,0.07745,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1597,2,0.07985,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,2,1,0,0,0,1
0,1,0,2,0,18,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1795,2,0.08975,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,1
1,0,0,1,0,20,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,4272,4,0.2136,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,976,1,0.0488,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,7472,5,0.3736,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
0,1,0,2,0,6,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,590,1,0.0295,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,930,1,0.0465,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,42,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9283,5,0.46415,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,8,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,907,1,0.04535,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,6,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,484,1,0.0242,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,36,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,7432,5,0.3716,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,6,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1338,2,0.0669,0,0,1,0,0,3,0,0,1,0,0,4,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,6,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1554,2,0.0777,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,0,2,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,36,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15857,5,0.79285,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1101,2,0.05505,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,1,3,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3016,4,0.1508,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,8,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,731,1,0.03655,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,18,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3780,4,0.189,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,21,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1602,2,0.0801,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
